rgiid	v0	a0	flag	tauv	tv_err	dv	dv_err	tauA	ta_err	da	da_err
14.12522	0.370501	4.39	0	53.235365158516466	0.04040218801043937	0.049510592950361004	6.691537602369514e-6	54.44976307713011	0.040850369257472555	0.46335356888821416	0.00006274466418463721
14.26838	0.936594	7.54	0	41.349548475965065	0.049919929863024695	0.0741506913249488	0.000013760892223768143	41.90202152600238	0.05078591372440511	0.47770302440912965	0.00008967848624851922
14.26843	0.576533	5.84	0	44.19120513892953	0.06112428219394788	0.0506430278004223	0.00001118623968623446	43.699538745531044	0.06452360974535928	0.4210404992191383	0.00009864008250358041
14.26847	1.021496	8.84	0	53.53037077965739	0.10456599604879731	0.13086147503887777	0.000045672415714131446	55.33384496401472	0.07904889964433341	0.8967207966291479	0.0002334603036210127
14.26855	1.572021	14.23	0	62.00524946623796	0.04227482362467221	0.1931944358066492	0.000025720647536573984	61.96728637912117	0.0819158273295218	1.4085969773000107	0.0003634651479815057
14.26864	0.613483	6.35	0	42.703983045773185	0.03361216834462805	0.06904379481054185	8.50923395353346e-6	42.2752442226457	0.0456393431237173	0.5799875446529009	0.0000974760760342373
14.26871	0.584612	5.96	0	99.60442459894516	0.1710172919884765	0.11876461300126855	0.00005420767209139643	101.86144284212925	0.15895132285970634	0.9655642925219768	0.0004067997680621267
14.26877	1.122109	10.19	0	46.758117473241754	0.06750565744865455	0.1182165945619488	0.00002816091589574659	46.76020718130679	0.0771495729499885	0.8788857425817588	0.00023926875270433097
14.26879	1.285598	8.47	0	90.63592797787068	0.1944208377662749	0.21469937806235265	0.00011479385446824561	95.66954924762109	0.11529748260825731	1.1110359487219286	0.0003462276827368347
14.26883	1.068361	8.64	0	80.34835525351052	0.0944813578748367	0.19133184904596257	0.00005176617975198035	83.54499287165791	0.052900138151729885	1.2252136258128745	0.0001831360683578512
14.26895	0.222178	3.15	0	92.67253993548977	0.19133177316540217	0.07670120021975425	0.000040069336752130906	95.568038501445	0.17625044336583617	0.8919035249278555	0.0004250185036534818
14.26897	0.330158	3.46	0	70.52041522394778	0.12556427898413253	0.06433871220967394	0.00002423676931745479	70.90829105155451	0.15724432749400843	0.5444365201054452	0.00025632104174467103
14.26924	0.284258	3.04	0	85.82908230171483	0.13509366500443715	0.06889671388998969	0.000026060940112102496	88.3747355675584	0.13145410402067267	0.5897430745684658	0.0002149691605010667
14.26934	3.65047	27.3	0	70.63921053869882	0.13534452373892253	0.36130176649525797	0.00014661504963187614	72.08239282228486	0.12539284421983996	2.1385352704697844	0.0007980791656731945
14.26936	0.232752	2.86	0	64.09622308871548	0.18384792051767862	0.04843174948633433	0.000027686305551357283	66.49990108242166	0.14428867347106233	0.47822561331752256	0.00021158378974813781
14.26942	9.146389	54.51	0	70.94428209278641	0.06929058242833817	0.649705748036384	0.0001347634649113745	70.4611733295134	0.12225286545177139	3.075954556997904	0.0011285202306241414
14.26947	1.157707	7.63	0	124.59817201761977	0.181351770346849	0.21017458032200684	0.00009522441276811756	130.27274179090773	0.12428148413059689	1.1011356584470164	0.0003376190490654188
14.26971	2.949932	23.46	0	39.22559453010602	0.05557671278774892	0.21558695235461048	0.0000455667272964747	40.660817154792916	0.09947133592435443	1.333554632231917	0.0004967082568065493
14.27005	1.169881	8.71	0	55.15951298369239	0.04814762988847068	0.0907619430360282	0.000014410791753469965	55.6532723092686	0.06917999010671494	0.5322403346902373	0.00012098953336238977
14.27012	0.812004	6.28	0	65.45022717515398	0.050781149181497225	0.08734612033845467	0.000013682691659973552	67.66401046937713	0.05631355396288477	0.5283307602674655	0.00009063789963342878
14.27053	0.20745	2.65	0	54.14995834354734	0.09325273974631654	0.045670276130825575	0.00001414911402234938	52.48899544677027	0.15361819554769243	0.48743473087503325	0.0002519243774833936
14.27057	0.348268	3.86	0	70.00910642190695	0.06936275473413957	0.07347849107784447	0.000015331539631414338	74.20229023428341	0.07851730799447065	0.6394952555996251	0.00014787910759473142
14.27104	0.181097	2.7	0	78.54231839798902	0.11058922481076813	0.04743708588573576	0.000015141871987248903	81.11123083221945	0.07851556280401151	0.5725485798761473	0.0001283109644513603
14.27111	0.481649	5.28	0	73.6828358855818	0.16278178448080602	0.10804273034018165	0.00005192822821500929	75.67104378203443	0.1312049871271965	0.9560511075399294	0.00036685153428541123
14.27786	1.513151	9.95	0	65.73559531159239	0.057113390831578736	0.13708099282535843	0.000024111589384916858	68.08718137478773	0.032115525006689134	0.7020975854258182	0.0000685319167750761
14.27796	0.431631	4.27	0	62.89904660566763	0.0522543598084899	0.07419986596986215	0.000012143308387122009	64.45925225195393	0.06823747340418912	0.5839439264569113	0.0001236332422123876
14.27801	0.967295	6.5	0	83.0389262898288	0.20924150115621257	0.15068764487882697	0.00008927455983487677	84.00924514580197	0.21287926588388734	0.8083784295648169	0.0004853305652923011
15.02698	1.416931	14.28	0	34.184683765467554	0.03736631096507061	0.08138757170921233	0.000012284159694461352	34.82645724478453	0.0733077930986067	0.6563666032508494	0.0001927665898230385
15.02699	0.305931	3.51	0	47.37799304676588	0.07166068080553807	0.04837431291463093	0.000012165631132925796	46.029023485547725	0.11565028689082885	0.4594737070944673	0.00018875391208664772
15.02702	0.218363	2.74	0	62.836754640647285	0.08269577992040941	0.04085891606041747	0.000010586366281959278	64.94479470455475	0.08104045947835964	0.4097841501977732	0.00010274459472225523
15.02703	17.881098	89.03	0	44.60186194978379	0.041139070604212666	0.5866027819230971	0.00008686595945249453	47.105776173179024	0.13219171974078492	2.2425292082202986	0.0010428593590659939
15.02706	1.158551	7.58	0	112.28951280136307	0.11083213427369451	0.18232744383672742	0.000052020507030887646	117.4989078867267	0.05962583128721376	0.9311693162095942	0.00014105690705478
15.02709	7.976099	42.41	0	32.067978838075376	0.038246644935585744	0.17827182443339604	0.00002833546955876986	32.159962278513895	0.055934072604474125	0.7574142847873374	0.0001758363688613532
15.02710	0.315341	4.89	0	10.71144398925953	0.04487122660134428	0.005817971076436022	1.8139124753987011e-6	10.589014212797037	0.04657522246056664	0.07936482770040316	0.000025826976304592522
15.02721	0.30305	4.07	0	24.807210786894984	0.037597668862039524	0.021749393823774762	3.817967327221519e-6	23.469657972095376	0.027978033031055432	0.2539668667043117	0.000034034045318513326
15.02734	0.229911	3.04	0	16.989454939042762	0.04241137340160562	0.005139272913134632	1.214416638520531e-6	16.65669219155497	0.046775405675859506	0.05795568506901457	0.000015246286919601892
15.02740	0.197161	2.99	0	47.73391921837299	0.04754679942978573	0.024442334211405698	4.06582141003781e-6	48.15326345142148	0.06124209128020859	0.29847808633844675	0.00006371867980936181
15.02762	0.380119	4.06	0	89.6640786735348	0.2646931022774185	0.07874758435498033	0.000057524482571046884	92.35031680398207	0.2654705443649733	0.6725046403489856	0.00048800188216732406
15.02771	1.476755	13.75	0	34.04017420057599	0.03604550854567296	0.04361859925309985	6.362750872043783e-6	32.104465117710184	0.05592692393342802	0.34736954688370214	0.00008069496550527089
15.02774	0.331602	3.61	0	44.47843499447556	0.04272447482351349	0.02830566138708319	4.358227732553998e-6	45.66184783629702	0.06658259376210252	0.245653578032441	0.00005829535507477432
15.02783	1.444614	9.85	0	39.07202870221733	0.04280439271075012	0.06980996961934477	0.000011383520913273455	39.7243585217131	0.052403644958799525	0.37237776900659136	0.00007380793088585029
15.02789	1.319808	12.48	0	29.020262585200953	0.03623871201703571	0.04273892091645416	6.732055280384111e-6	28.65575962520935	0.04437978516947849	0.33650128681563723	0.00006528415261192412
15.02831	1.136231	15.05	0	15.417379870623865	0.04430224743433237	0.018984401041376026	4.906966891601112e-6	14.99330515700139	0.03602521548000202	0.21888717776430838	0.00004662127828832474
15.02833	1.207224	7.87	0	76.83378436580655	0.10804734931383099	0.14477926586697434	0.00004550186787335319	73.58270479710613	0.25780419944803945	0.7731179192844233	0.0005887769901531588
15.02843	0.204801	3.53	0	20.800915056247334	0.04013308560434851	0.00917954714744755	1.8663413276121538e-6	20.17925769682806	0.04107857902275326	0.1355644480440916	0.000028614433088264596
15.02844	0.355011	4.65	0	39.49812696426524	0.039160837638796436	0.023104955890553138	3.430738923099248e-6	39.326578410786574	0.03931368030070268	0.24365657127914983	0.00003638904661693957
15.02846	14.868679	76.5	0	28.609062895890112	0.03424792747333627	0.2959659255041085	0.00004434377749377204	28.81464917507823	0.06590095583846779	1.21936095794709	0.0003504068089722897
15.02856	2.389075	12.64	0	57.301677739600294	0.06053293927345341	0.18641996854262066	0.00003665194181949994	58.15726377572072	0.07635116022843878	0.7855020110719997	0.00019365581777500333
15.02862	1.188322	7.85	0	83.52023761471034	0.05721426039971496	0.10933939057664221	0.00001767786799199184	83.45338677994185	0.09518135440705594	0.5770422075902353	0.0001552481680048604
15.02866	1.469775	13.75	0	65.73374934274689	0.03558561547840999	0.1668356470791228	0.000018284310774568778	64.79906609879771	0.07236398122194553	1.259102182517234	0.00028213434767126766
15.02867	0.424434	5.09	0	39.11638568385972	0.03491647500556558	0.029751393734299886	3.9554410917472215e-6	38.86495158965909	0.04333243445685968	0.29213804986732234	0.00004833625825720502
15.02873	0.485013	5.	0	80.21701368460548	0.11852406717360182	0.07798489569854247	0.0000264835229898279	81.53609084449472	0.13147170490544263	0.6438770671754237	0.00024118503638771797
15.02879	0.295189	4.82	0	20.939483582118957	0.04341604199547836	0.018677285448664125	4.09530159091226e-6	21.256213411688854	0.05251295961662122	0.25060932721688234	0.00006600034058469409
15.02883	0.551508	5.33	0	36.474376023668114	0.047399477021377055	0.04714896051194593	8.77293575390844e-6	36.4914675430339	0.05550970093316739	0.36023505681892415	0.00007848107187414433
15.02885	0.52446	6.18	0	30.917319394239776	0.04419860398884263	0.041585661966563686	7.764485767150495e-6	30.11653275737278	0.04562135369383511	0.4102768861269238	0.00008000724283569
15.02888	0.883059	8.	0	42.371347158349714	0.03624512661859151	0.07918032744737458	0.000010558096093316431	43.163738109131785	0.049272236971834964	0.5722095133605467	0.00010290712097229163
15.02896	0.876312	10.56	0	42.96510925878577	0.0675746922475476	0.08526412333817011	0.00002107129885289742	41.894763182620515	0.09126785697835459	0.8492133573180061	0.0002865192999339701
15.02897	1.21731	10.08	0	47.35794959340383	0.03595095714525156	0.09516119734641147	0.000012008421224773942	49.21515956600497	0.02969003712249146	0.6011307713185776	0.00006165353591492817
15.02906	0.858907	8.24	0	31.6474722542614	0.06624726146983055	0.06700924005849433	0.000018557524638371147	31.713885631603823	0.08087933403910962	0.5196883723077048	0.00017554587816892434
15.02908	0.595841	7.53	0	35.383223328156554	0.03942701350349739	0.04954886188869989	7.771851683405833e-6	35.15101856160179	0.028688284500876692	0.5066340538275159	0.00005799042381678257
15.02911	1.095005	9.08	0	92.91583669569212	0.10473554543761009	0.1331610669024403	0.00003804768840932806	89.99502669182368	0.1902205911766181	0.9006019341517094	0.00047221541908253517
15.02997	0.996943	10.93	0	25.292514069798695	0.0447087786878885	0.031882337946217434	6.596328503988684e-6	25.593097990002594	0.04783360357152923	0.2818055376668054	0.00006204241970969239
15.02999	0.236711	3.03	0	54.50383654739594	0.08458844827767582	0.03918427802227575	0.00001098291842355313	55.5592764937075	0.08303450878910884	0.40300001626441523	0.00011003144843534953
15.03001	0.29417	3.37	0	47.79344940463334	0.060837668583126385	0.03930991335840111	8.362452018219245e-6	48.74035573844486	0.05906837237110896	0.35966927063051324	0.00007368497450898946
15.03025	0.37873	3.73	0	49.25782456895206	0.036022774302683656	0.04237343283560776	5.2710065813132074e-6	50.41642504805903	0.04160074859933126	0.3317437166421024	0.00004720261443408114
15.03093	0.251387	3.23	0	96.89133042606036	0.15166865993035883	0.062438416150420055	0.00002549317579143653	98.8069506588329	0.14523412406146588	0.6515766611042635	0.0002531930621305263
15.03094	0.189494	2.73	0	55.01277744705592	0.1674817621262922	0.03843381556993137	0.000021249765689511035	58.24128279892178	0.1405163412266735	0.43860032118774095	0.00019889144495063886
15.03142	0.419043	5.04	0	17.70129350351759	0.04284698610045935	0.017233913896558904	4.035197813161885e-6	18.39756397336931	0.0639728136145965	0.16504849845932804	0.00005665915293068246
15.03149	0.863599	10.36	0	41.28393742692163	0.03388830208897243	0.05412625037943581	6.82356235716168e-6	40.173524830803004	0.055772041673894684	0.531880655710417	0.00011165542000091308
15.03150	1.652778	11.83	0	57.63042503212581	0.09591408854404092	0.1951522210292571	0.00006065755131376282	58.757125782318965	0.07802096044282912	1.11783753427747	0.00028048028608745174
15.03152	0.314165	3.95	0	51.995273778360996	0.05107411383814626	0.057947484940230096	9.995792955171043e-6	51.978842044943754	0.06671095879350777	0.5959432662053948	0.0001342888239535332
15.03188	1.381987	14.66	0	25.197880553211924	0.03996025039387496	0.061103375356391716	0.000011318788162774011	23.709965671361932	0.06395637795329219	0.5576852603408576	0.0001700391517790373
15.03200	0.346445	4.12	0	38.92046800194427	0.04023374552789153	0.025961328903878794	3.98584332572056e-6	38.91672384915867	0.04733502969891311	0.24942600154125175	0.000045055243827689906
15.03201	0.40465	4.44	0	38.438538186332416	0.03609017636856773	0.038676041900712506	5.355301343849163e-6	39.93333297203705	0.08034080381009082	0.3309025135429358	0.00010032506936572483
15.03206	4.868514	34.26	0	42.484792959048775	0.03658009621817239	0.18197160828788458	0.000024460837548601104	44.04695018388241	0.07364726175531024	0.9959515193479879	0.00026542820955813317
15.03210	0.208205	3.22	0	14.956502738350101	0.04500430581012001	0.0055534305056481265	1.4793849904957217e-6	15.468520406605501	0.0629530126940729	0.06874277141784985	0.000025208667976066336
15.03217	1.153341	11.34	0	32.57607338110072	0.03268178355292988	0.045654754846669796	6.157430141181558e-6	31.12417345725444	0.045307626186588415	0.37610357625182567	0.0000717695207036839
15.03366	4.416019	29.86	0	25.855914266764543	0.04019866084470662	0.053303925283491066	9.816215666751485e-6	24.25722770710922	0.02995880198978201	0.3126871800940317	0.00004419161460796921
15.03378	0.224245	3.01	0	89.79586677434106	0.10162334393228332	0.05345583407438298	0.000014984863544737212	92.60900957871517	0.06976935176405143	0.578753630779721	0.0001102750142819251
15.03396	0.242702	3.18	0	39.425012897323256	0.06023275982368778	0.03578525880589505	8.179292207105833e-6	39.33385783294725	0.05437788022439309	0.3841457156314259	0.00007934732797453693
15.03401	1.158533	9.64	0	75.8389412732898	0.1511925161030892	0.1465033547794212	0.00006472829050701091	78.16113346333805	0.12905313829296117	0.957755717473785	0.00035736523715183794
15.03403	0.782012	6.57	0	69.86985032356466	0.07975863047219564	0.09288388692976245	0.000022301604023001462	71.98343200681464	0.09061483559842254	0.6134794683924576	0.00016552872713915904
15.03417	2.440506	15.28	0	73.6166252623333	0.07262825452336043	0.23917014358456634	0.00005130450316830902	75.60051517563339	0.05864024799428179	1.1729153509624946	0.0002012174357401656
15.03422	6.26685	31.69	0	103.95450989551502	0.0990578436081755	0.48710368190981895	0.00012710202657832375	104.15355164815982	0.12666618150961156	1.9463250856726357	0.0006490323355284771
15.03428	2.46384	19.15	0	51.22224968018832	0.04362561299811698	0.15385077104634018	0.000022807605959037193	53.07855266110227	0.07073275423287674	0.925857200138121	0.00021933429694721919
15.03435	1.009136	8.11	0	67.57109454603578	0.05876688082733751	0.12316713682260273	0.000022061832098144553	67.48173538541053	0.05796245779704179	0.7978531777078506	0.00014102587906370667
15.03448	7.885924	37.19	0	37.76356185330973	0.034726969608091095	0.1853827552784641	0.000024890812122534824	38.10590960693782	0.06408454060082366	0.7001436720744172	0.00017279673569410938
15.03474	2.490929	16.84	0	56.50977451047678	0.03849096069409293	0.17838278593367007	0.000022424615936106315	59.09766549676249	0.10844123632718873	0.9342849366714763	0.0003250874678311805
15.03498	0.547699	5.75	0	29.32657250073389	0.04049664099162159	0.029064259102621157	5.091767479492641e-6	30.553364762525	0.0988982832437697	0.24135441819994238	0.00010137117048110211
15.03499	0.286706	3.49	0	65.59757868279758	0.046550854213091804	0.035180751893287544	5.047642280591037e-6	66.84454734628365	0.03438609153079574	0.3397031802675925	0.00003574833694040723
15.03504	0.443511	4.46	0	109.25082519800722	0.14355180230929696	0.11006495785296479	0.000041004133463676555	115.57670864020024	0.15624795525836943	0.8795102774868758	0.0003507988976575158
15.03505	0.411583	4.76	0	51.97263486643029	0.12568352008014835	0.046441806430747926	0.00001971725041876144	50.96143764144875	0.1401028180872023	0.441445220266068	0.00021060561354040928
15.03510	0.288703	2.78	0	105.73290671528466	0.19045264012281304	0.07890634981556478	0.00003938357782276371	109.0197439159761	0.16636790460965484	0.6148528367287622	0.0002656338895353454
15.03512	0.144298	2.99	0	21.565268306331177	0.033457487149686896	0.008881055114813944	1.4802028579442909e-6	20.922209277534858	0.04248743964216677	0.15435095699845344	0.00003313286450873293
15.03520	0.271256	4.25	0	20.133793795439548	0.037817238841051905	0.015776772719043815	3.0689522876738655e-6	19.3846105689381	0.0393566517616434	0.21537780983952667	0.000044382948466217616
15.03541	0.334886	3.35	0	46.08076130819873	0.04894888993462496	0.05083845582867042	8.835252770455687e-6	48.09268023774283	0.06605741438050079	0.40258190099670094	0.00009274859462389757
15.03551	0.516816	6.02	0	37.59045656416771	0.03838969633789894	0.041339911321690154	6.148334135602572e-6	37.68499408711844	0.021239175808386912	0.3849577233499604	0.000031640840853827886
15.03575	0.343327	4.03	0	42.66040594152215	0.036922334967539674	0.026637852589382834	3.6078357785780805e-6	43.226724452805506	0.0532001570429805	0.2481116804360874	0.00004814805484842821
15.03592	0.228774	3.06	0	46.358093221682985	0.0329268661916485	0.02039346276644575	2.3781109726109917e-6	46.813522620786294	0.06209835000414989	0.21838632754546958	0.00004783199914873683
15.03595	0.381377	5.66	0	33.9028050498836	0.03435939117561123	0.035014500818015784	4.877460530791728e-6	32.7252278129775	0.04109070443291719	0.4288518030357291	0.00007257289026052243
15.03599	0.507031	5.53	0	31.38980325503121	0.038015800543774174	0.029981981613006917	4.782241714569983e-6	31.72318899234062	0.05083603086260829	0.263731066626796	0.00005598684698534572
15.03609	0.327042	4.65	0	17.404871882498814	0.04635383113277484	0.013872577774762035	3.5421460166356677e-6	16.586458906337636	0.03280834315711562	0.17019251563509472	0.00003146621979863032
15.03611	0.232234	3.72	0	27.404548044366454	0.0464752385181664	0.019720909209046178	4.088727288040674e-6	27.997211720454697	0.05599198431865337	0.2524353514955394	0.00006244405369084798
15.03613	0.318592	3.21	0	38.83316382206158	0.03580500069871126	0.02329142129315545	3.18541267716144e-6	37.69598804929725	0.028811581390724452	0.1957985754551292	0.00002182823834364016
15.03617	0.233653	3.12	0	37.92382310632844	0.04049264659739117	0.030714336371902056	4.799748328121189e-6	37.741225719270396	0.07389291307742615	0.338205032571628	0.00009664908539077308
15.03618	0.519259	5.44	0	75.38726145205138	0.1609941406414242	0.09805425905080804	0.000046229271036568576	75.77882860150591	0.16157006754596512	0.8358434343955164	0.00039475228673851374
15.03619	7.42458	38.59	0	47.335371059411465	0.06870558275632749	0.31848172391693214	0.00007682074196698994	48.86533745126213	0.07275890165342531	1.2874749864644437	0.00032455243370206307
15.03673	0.784155	6.94	0	39.588696407638615	0.042543793500340564	0.06458639839498892	0.000010408244764476393	37.547910144075956	0.07922630246647266	0.48824961719138005	0.000149933675318621
15.03684	0.62465	6.11	0	29.31435856691655	0.037854153109506516	0.027623648791342825	4.524458460334347e-6	29.1859367868813	0.04229734513352082	0.2195628784103452	0.00004026295292936382
15.03692	0.189327	2.68	0	28.040474418077654	0.041620416970034345	0.012585863300013295	2.312597266929784e-6	27.48132963277729	0.027562015982069747	0.14596528837062234	0.000017924504985647346
15.03697	0.40243	5.3	0	27.255063107882577	0.039736730378273785	0.026377568347284008	4.687572547473506e-6	26.069708959383682	0.06499906910569062	0.2958356964391106	0.00008775948976941941
15.03704	0.545771	4.75	0	52.565219790038896	0.051028324663146545	0.05715128163747801	9.806006627338744e-6	53.878159478370996	0.058146000582177844	0.39428359538171376	0.00007632099357292282
15.03706	0.429352	5.05	0	25.19186913630721	0.03609565785997924	0.02309525647475926	3.864842945730519e-6	23.52634137158904	0.04514716075964369	0.23275438271570023	0.000050276333315078356
15.03728	0.30002	3.64	0	34.30739660420286	0.031588929172594614	0.019510571644350536	2.4855535894605874e-6	32.712162459380544	0.04642565464505568	0.2003594184935508	0.0000383149846097762
15.03731	0.538509	4.36	0	54.32067853909193	0.06835133809751762	0.055055935006273524	0.000012486318868953693	54.10896748263786	0.06320447491162734	0.36277294617024264	0.00007619900474384409
15.03733	3.465942	24.42	0	47.903451844387654	0.041896308977703633	0.17035612249345244	0.000024933142087389655	45.481458095413004	0.08081068816944788	1.0138054599867794	0.00029248048158937235
15.03735	0.854514	5.19	0	78.60706380371452	0.1559683801443652	0.10125466248838008	0.00004556959250151363	78.00547029053132	0.16669584034412122	0.50083597637956	0.0002415533595478057
15.03741	0.279742	3.98	0	40.195234680760244	0.043659250861013674	0.035473261393859035	5.828076622309376e-6	41.69187736256877	0.05265745330553657	0.39487167919914296	0.0000770261024207498
15.03742	1.076984	7.4	0	84.09156811412541	0.11598543561646206	0.18264587486640602	0.000059725384637271484	83.70157241621713	0.14736244579113728	1.017379265255761	0.00042334953802509345
15.03743	2.038012	15.67	0	68.91501260004455	0.039156873749394784	0.14343250615880482	0.0000169935531794935	69.054242619017	0.04218169873108854	0.8799576228615573	0.00011222494454517663
15.03744	1.03704	7.85	0	76.19856876862639	0.1523870404423939	0.18159969369054677	0.00008073266306438827	77.72390948198934	0.1363289439080561	1.0937980638843225	0.0004319861760817645
15.03765	2.084454	21.98	0	34.06940276276965	0.041653900822366696	0.10103898818004772	0.00001702556652591745	34.882086117129155	0.05466514414003631	0.8421861515362051	0.00018430948105130433
15.03782	0.249735	3.72	0	24.75150587312121	0.04175230783182128	0.01848579173004066	3.6073774242453844e-6	25.375389430526802	0.061721357859110246	0.22309719895448113	0.00006362635337191627
15.03784	0.557238	5.74	0	74.20290347930373	0.2252592870163943	0.13448082036485198	0.0000892166389890358	74.22420038109176	0.22944782380287715	1.1420518214518265	0.0007716631774622351
15.03830	0.179682	3.03	0	57.53913152396209	0.08447789493492469	0.05786784729141055	0.000015851919244286035	57.393210319464735	0.12914935312286885	0.8084963395519352	0.00033892875973370407
15.03833	0.382654	4.11	0	119.374744463186	0.17407310414127916	0.09778031731853794	0.00004304627693416282	122.21276222782268	0.14166519667728472	0.8533024384864825	0.0003036688455969448
15.03837	0.239211	3.63	0	27.882559627342893	0.035525465457938804	0.01327103826359861	2.086744092684422e-6	26.983692857040847	0.03840935648863381	0.17085168373946763	0.000029482049038367303
15.03841	0.197935	2.7	0	60.37128668917223	0.08103865518057157	0.03948482806166358	0.000010181864192223698	60.91278486366239	0.10036197876925923	0.43681969727443637	0.00013901677995673342
15.03850	0.253888	3.94	0	21.28095467651338	0.04236187864090898	0.013094240415688104	2.780370069681809e-6	21.632868005517253	0.04391140078607825	0.16741963711793167	0.000036569124533321143
15.03923	0.317129	3.97	0	29.95664911244932	0.03634808654644334	0.020234847851291975	3.151424129900291e-6	30.474882807830763	0.06097899805173745	0.20132036277143536	0.00005219640634410395
15.03948	0.5955	5.02	0	66.34033919356449	0.0406744208176083	0.05467200573242442	6.824902768031934e-6	64.77898782110958	0.09212479259152741	0.37448259922661997	0.00010683950041428463
15.03954	0.144281	2.54	0	53.79308124391215	0.08154493209456806	0.037317025034875995	0.00001013669855262981	52.82617516412861	0.12818114349569207	0.5513858511822667	0.00023717080803630552
15.03973	0.901496	5.14	0	33.44086038006636	0.03787899091594311	0.04671979961656141	7.218446078070654e-6	32.61112817069227	0.04122336400551486	0.22112771021688724	0.00003759985079642222
15.03975	0.330816	4.25	0	26.560198119075896	0.046257695838522586	0.020626695783348466	4.317673157864114e-6	27.314434271878728	0.07050260408702391	0.21084696278187454	0.00006641455782230422
15.03976	0.616433	8.3	0	28.842098556381544	0.035486254321504644	0.040128007249223385	6.206819664481932e-6	28.798812755728182	0.04475001393283928	0.4408473933105427	0.00008604746112664167
15.03981	0.233886	3.71	0	29.768579916759933	0.0345617224883948	0.013726142269907935	2.038459423922276e-6	29.38444355338009	0.06039717325161272	0.17837478469820037	0.00004656436489258237
15.03986	0.422158	6.88	0	30.86019525342171	0.04681857656045849	0.033668785064338125	6.664486615795964e-6	31.863632926228576	0.07666229833472457	0.43787236999431245	0.00013990218090889902
15.04005	0.229056	2.81	0	14.931987330665512	0.04005381829229018	0.009137148331881846	2.168003004096459e-6	14.92283013189893	0.04779095613566646	0.09636507114093655	0.000027289627221133683
15.04018	0.406516	5.08	0	10.943911261258245	0.041792732973631	0.008299551542297686	2.3852106017362227e-6	10.84697518859221	0.05340019869833676	0.09287494746504878	0.00003425148132530953
15.04023	0.323926	3.9	0	19.37975297018337	0.047613276342480124	0.010138226008149918	2.527773424494505e-6	19.519176649312246	0.03612126057488513	0.09789360565947473	0.000018454626588213152
15.04046	0.193779	3.54	0	15.115550064189414	0.04204396384028148	0.007535397676019319	1.86589546771178e-6	14.769062198077105	0.046146047375846135	0.11905755964957511	0.000032716579880865456
15.04061	0.392662	4.41	0	20.230983881217607	0.04343485619563432	0.01061640032739266	2.366571333812266e-6	19.462789991487163	0.029898921966717954	0.1037435367161968	0.000016210401091557312
15.04063	0.386417	4.67	0	29.577830561562525	0.041983942265322594	0.0159761144405184	2.8904929918628168e-6	28.773079397064524	0.028153282095692133	0.1609140176937619	0.00001976766036295085
15.04075	0.55464	5.89	0	15.17343127650346	0.04550430712603889	0.007778384398980961	2.0807936323696865e-6	15.116776149024673	0.043855105456710675	0.0685159119805283	0.00001769588576614489
15.04084	0.242238	3.6	0	18.766766553410797	0.045458644863460476	0.01165795581467368	2.817360139674219e-6	19.237957330779842	0.059215338716746425	0.1406983838625552	0.00004377920956219541
15.04098	1.008025	11.94	0	15.548759732874485	0.04448315734992085	0.024988911669086497	6.4592290488027325e-6	15.50346301595099	0.05061677835213151	0.2516662020399467	0.00007412413960970202
15.04101	1.641565	14.16	0	13.569980543668846	0.039341783976399494	0.014626187547212122	3.5680559923420897e-6	12.896375508301075	0.04527606280538476	0.11413538787434334	0.000032834748646017064
15.04118	0.886226	7.73	0	29.378722262904695	0.03764154593144938	0.028728517469074986	4.674363339477929e-6	29.611784643154692	0.04067212287747933	0.20271347733765516	0.00003551175817239574
15.04119	2.326017	16.82	0	26.55081812671517	0.03811290260194372	0.05992423497461603	0.000010336670724977668	26.374805131166994	0.04601362685757222	0.3609136969795456	0.0000753903270113715
15.04121	8.532182	50.42	0	56.201843167060865	0.039356747662558894	0.42005113706092956	0.00005411030910942265	57.184757751202525	0.06495915206188586	1.9499408982590059	0.0004117430495435217
15.04122	0.34667	4.01	0	74.401968172613	0.1453329934543911	0.08036229899623645	0.00003436382786125092	75.72580920966011	0.15200706628138033	0.7519548004551588	0.00033419698219559096
15.04125	0.25255	3.38	0	13.72915932343363	0.05050114854148029	0.004078634705000548	1.2701015170898725e-6	14.151415348236533	0.05676312351700565	0.04440531561477675	0.000015319093847250877
15.04137	0.752729	7.09	0	43.44740827276169	0.04370831276611315	0.045726048908217486	7.274547360006558e-6	42.24303755496572	0.05837534711291943	0.3609757936801666	0.00007762274262045745
15.04144	0.370387	4.93	0	27.466466972767268	0.039568047414267796	0.020956246769446994	3.6953164196099696e-6	28.467660900000226	0.04835626039038606	0.2200232889340431	0.00004665015713559254
15.04154	0.187463	3.09	0	19.7509929733131	0.03870166229527108	0.008469597656789923	1.7012861264567915e-6	19.975589416454753	0.04651440311870269	0.11563956323164197	0.000027770217093765548
15.04172	0.308479	3.96	0	27.125521537428867	0.04468750412500429	0.008693319409270745	1.7411469023623622e-6	27.321325667746226	0.04797270803026627	0.0909487344550216	0.00001949089532634307
15.04173	0.486144	4.45	0	16.81423262089198	0.04410359317317353	0.008130263435399939	2.007673569499124e-6	16.386007532655032	0.03874379932824811	0.06353735974649434	0.000013952560636700448
