rgiid v0 a03 flag tauv5 tv_err dv7 dv_err tauA9 ta_err dA11 da_err id13 tau e15 beta c17 id bt19  
15.05575 0.720815 7.44 0 85.94295621971399 0.2385768381405591 0.2296310336267347 0.00010014230918495978 116.83561749784785 1.0971787616913289 0.9940964998418313 0.001757302611013938 15.05575 1399.990000 5474.613264 0.009 0.0000069 15.05575 -4.027894  
15.05576 0.298339 3.48 0 105.6871057221404 0.16336391031211298 0.10568847239008013 0.000028956637783313255 142.5809044943412 0.781866458598152 0.6459626562069093 0.0007543614444228404 15.05576 999.990000 5078.046563 0.008 0.0000130 15.05576 -3.84398  
15.05578 0.194833 2.66 0 102.9684472669561 0.21554491442122553 0.08227345105308277 0.000030058791225377042 152.97025416832238 1.200410154285903 0.7351734131660184 0.0012851597325940084 15.05578 1799.990000 5481.605157 0.005 0.0000122 15.05578 -1.704631  
15.05580 0.289992 3.34 0 58.87979894911179 0.3113371873981361 0.05599183076243674 0.000037630531041733 109.05885618236597 0.8633117653343426 0.4021281142867729 0.0005748903917873324 15.05580 2999.990000 5548.785096 0.005 0.0000052 15.05580 -3.162716  
15.05582 0.211323 3.03 0 31.596580351013994 0.07300889955552907 0.029693937214259142 6.249583640125412e-6 51.72617688629199 0.4385935884690048 0.27447671906354354 0.00027563741506916195 15.05582 599.990000 5453.597019 0.008 0.0000078 15.05582 -4.906642  
15.05583 0.160898 2.18 0 68.59045199796732 0.18951015104894853 0.08193423914098381 0.000031306406688772416 99.40673764845906 0.9927437080570486 0.7742112209561501 0.001321744102600611 15.05583 2799.990000 4905.092952 0.010 0.0000043 15.05583 -2.064553  
15.05586 0.317647 4.04 0 76.11946205234439 0.14835711548302608 0.09698930995447151 0.000027714304796834645 109.25397814892607 0.6449021426401792 0.6934085454991674 0.0007399863738912874 15.05586 1599.990000 5413.040574 0.007 0.0000078 15.05586 -3.081116  
15.05587 0.450122 3.55 0 218.51435992351904 1.2620666393153692 0.4024459287675994 0.0006588239607684954 350.0919429508643 4.848227847051944 2.6724087480044045 0.01467671390227878 15.05587 4799.990000 4877.418743 0.007 0.0000087 15.05587 -1.919662  
15.05606 1.597641 14.96 0 28.612370886322008 0.08547430208286509 0.10952078314464281 0.000028292035079580428 39.394735830562325 0.36703427805965155 0.6426208218060512 0.0006127088981633411 15.05606 799.990000 4789.304664 0.010 0.0000104 15.05606 -6.614257  
15.05608 0.34522 4.66 0 25.970285915522243 0.1404150221440863 0.0421768029239317 0.000018748221482603874 50.565077766242304 0.7140742033199827 0.2813280422992074 0.0004647792735342255 15.05608 1399.990000 5488.539386 0.008 0.0000104 15.05608 -5.451478  
15.05609 0.412101 4.02 0 101.12394145214384 0.2753179738839203 0.09415559559868246 0.00004426603591864882 134.35797423010595 0.9275236622559998 0.48905246885777814 0.000692587862649309 15.05609 1999.990000 5340.378205 0.007 0.0000052 15.05609 -3.546042  
15.05623 0.467645 5.04 0 129.4632275744381 0.3170574207648832 0.1823505339612485 0.00008952096144318866 172.78796569615537 1.5118259647004886 1.0672110660472356 0.0022531067313887173 15.05623 2399.990000 4552.368453 0.006 0.0000104 15.05623 -2.259842  
15.05665 0.27776 3.4 0 36.70301871785332 0.05134439269042228 0.036081510956814195 4.975175402093291e-6 54.588160086243875 0.39793648700514 0.28156039847178316 0.00025030827182048954 15.05665 599.990000 5030.908146 0.009 0.0000104 15.05665 -4.268512  
15.05666 0.265047 3.83 0 59.71784543540378 0.15364101152057247 0.06715822123741311 0.000022132063232274062 82.65830758205111 0.3421038706816544 0.5330760567323635 0.0003389553530203518 15.05666 999.990000 5010.954296 0.010 0.0000095 15.05666 -3.915731  
15.05727 0.554385 4.97 0 123.72474078068835 0.11513060119436395 0.24405285204426785 0.000044269423477473776 163.54762702055643 0.852513347116713 1.181831980433236 0.001433392697335261 15.05727 2199.990000 5022.405609 0.010 0.0000095 15.05727 -4.327596  
15.05736 0.513223 5.98 0 138.9717540142801 0.4181190726093369 0.22074688001869225 0.00013916480213607184 188.5422158940953 1.836750959240013 1.5433189178336546 0.0038474459835278196 15.05736 2999.990000 5264.325618 0.005 0.0000043 15.05736 -1.747248  
15.05751 0.213354 3.41 0 27.569691575700855 0.11971207955917376 0.026060098881522283 9.597372169014204e-6 46.70632924329493 0.6115462332547393 0.26166687704425884 0.0003840160551760568 15.05751 1399.990000 5380.152072 0.007 0.0000113 15.05751 -3.669946  
15.05762 0.981699 8.85 0 100.617407743354 0.3893447661411674 0.4655527784383569 0.00031016248269150916 150.46908094037593 1.463604563475922 2.3416832874375277 0.005020385396620896 15.05762 2399.990000 5478.095148 0.010 0.0000113 15.05762 -4.644935  
15.05773 0.562961 4.97 0 147.85067053449058 0.397027358054004 0.20617910019219524 0.00012066578462219089 208.73963896689858 0.9075991090349178 1.2255887698737364 0.0014627654360281183 15.05773 1199.990000 5444.784398 0.006 0.0000122 15.05773 -3.934592  
15.05816 0.252556 2.77 0 106.71676170208578 0.22632834577530467 0.08210153393247722 0.00003104187578505727 165.46222479466633 1.316902017665657 0.7092782327427313 0.0013235757037344156 15.05816 1799.990000 5558.646361 0.005 0.0000061 15.05816 -1.701835  
15.05820 0.17519 2.53 0 80.82544550631 0.15871527992528245 0.09109501785331102 0.00002713295777465407 123.12047396628165 0.9853559640279095 1.1488812993793518 0.001786981630180175 15.05820 4399.990000 5426.067119 0.008 0.0000069 15.05820 -1.629468  
15.05830 1.382866 9.97 0 145.11637833176167 1.1155702574385944 0.7716072012738184 0.0012774475606647645 218.0089058461594 3.1969114890847963 3.2743478411530886 0.013587309309474995 15.05830 3799.990000 5536.052400 0.009 0.0000069 15.05830 -4.54254  
15.05832 0.794532 7.29 0 59.79928436904736 0.34034401913000595 0.15954260428447906 0.00011639748213456397 91.87917768448465 1.1080628666362233 0.8185209965879856 0.0016116898432001524 15.05832 2799.990000 5291.247298 0.008 0.0000043 15.05832 -3.737542  
15.05859 0.353804 3.67 0 98.61158324000591 0.15501708649667767 0.13430839107160403 0.000035923057086853936 127.42464016527437 0.8424035735336634 0.9071742998658111 0.0011904728686539178 15.05859 1799.990000 5460.264346 0.009 0.0000052 15.05859 -2.847978  
15.05866 0.40915 4.8 0 108.6349208121206 0.5830909196137586 0.2101608085455729 0.00020324592196925459 188.25558172263285 2.6155042033827733 1.6591920567921001 0.005892904759609131 15.05866 1999.990000 5483.579493 0.005 0.0000069 15.05866 -1.593007  
15.05879 0.87121 6.59 0 213.7819965449349 1.1764251922488973 0.33971200189670653 0.000521781818918713 257.4226635681976 1.9899728852160412 1.313778302011385 0.0032347382364628354 15.05879 1799.990000 4647.410859 0.007 0.0000069 15.05879 -4.057597  
15.05896 0.18431 3.16 0 15.507434149243036 0.10187780723736273 0.015333379105896125 6.348033372332876e-6 30.50080999704904 0.4731006591524714 0.14982378764639545 0.00020779334182615693 15.05896 1599.990000 5308.335154 0.010 0.0000052 15.05896 -5.659034  
15.05899 0.75684 5.26 0 147.41352957012447 0.16554592066662469 0.2936194441294879 0.00007172749119492802 202.84994983675136 1.2509057507678658 1.1834195423813152 0.001963767703793124 15.05899 1799.990000 4375.672219 0.010 0.0000052 15.05899 -4.948917  
15.05930 0.561221 4.76 0 163.43827599878807 0.16648750228538647 0.24400053294488316 0.0000578069925081842 229.72321777659783 1.5643191150151985 1.1317168522339611 0.0022628958869093728 15.05930 1999.990000 4598.991354 0.007 0.0000087 15.05930 -2.884663  
15.05932 0.514906 3.95 0 77.15198734025063 0.15776490990505754 0.06659413287964983 0.000020117435316170495 108.97169289847186 0.9754315529575946 0.30215006054077337 0.00048821616240116026 15.05932 2399.990000 5077.105479 0.006 0.0000061 15.05932 -3.464879  
15.05933 0.970047 6.36 0 112.93460248833401 0.2537668820135004 0.1893573113887615 0.00007846925912373226 154.83035034365113 1.3932581897410528 0.7959570988537212 0.0016080651896097004 15.05933 2199.990000 4750.876223 0.005 0.0000104 15.05933 -2.679511  
15.05945 0.351458 3.81 0 95.51050652859887 0.2983016673509593 0.1306533565417703 0.00006814326877930413 128.1248133281683 1.2994504832384928 0.8199109531955633 0.001656249080840105 15.05945 1599.990000 4703.389716 0.008 0.0000122 15.05945 -2.89873  
15.05953 0.281567 3.5 0 36.863449774023834 0.18382120010190037 0.04262743899823756 0.00002100021494338481 68.36942555798491 0.850255196486659 0.32307418200543514 0.0005546352354266328 15.05953 1199.990000 5008.097768 0.010 0.0000130 15.05953 -3.56728  
15.05957 0.244435 4.05 0 45.97170139087764 0.3008237831450937 0.04306964385795123 0.000031321320777482336 80.69383761604018 1.1716913247983258 0.30380396151669364 0.0006684908846046941 15.05957 1799.990000 5459.760522 0.005 0.0000130 15.05957 -2.696281  
15.05964 0.367259 3.78 0 75.34949903348587 0.2324856140773352 0.08008325001307011 0.00003601920300690367 94.8465940766359 1.022048758111385 0.3851735171454081 0.0006902988485906486 15.05964 3799.990000 4437.533215 0.010 0.0000052 15.05964 -3.447749  
15.05967 0.793318 6.55 0 71.34174916073994 0.1325231614154008 0.12446924202910012 0.00003268518068487231 99.38016599660857 0.6926278235317406 0.6155196509685761 0.0007332304871569445 15.05967 1399.990000 4482.863766 0.008 0.0000061 15.05967 -3.732508  
15.05968 0.614316 5.67 0 61.41763579602498 0.17704340374349845 0.07081255967950809 0.00002655341850385807 97.38741420327656 0.7024937521880332 0.34343230121810414 0.0004184265938797874 15.05968 1799.990000 4443.668368 0.010 0.0000104 15.05968 -4.62766  
15.05989 0.414651 3.28 0 149.9066611476707 0.34745336070845484 0.19954939917881354 0.00010169824413220545 217.70570060386547 1.596501787266179 1.0178624648608101 0.002110163308387191 15.05989 3199.990000 4461.156674 0.008 0.0000043 15.05989 -2.661888  
15.05997 1.406749 13.6 0 80.94944819382002 0.2808293531777609 0.24426885055540906 0.00012864930964618222 109.59078076389093 0.7625756600720137 0.8596842057214585 0.00108349104138075 15.05997 4199.990000 4835.441034 0.009 0.0000104 15.05997 -5.049827  
15.06014 1.134616 10.56 0 60.06286266799721 0.3858807007730902 0.17614560737250856 0.00014541627865634316 86.44421525930744 0.9639884035996081 0.7594921939935758 0.0013349919120384697 15.06014 2399.990000 5174.422760 0.006 0.0000087 15.06014 -3.808718  
15.06020 0.444356 4.59 0 22.46368286102897 0.09477762997854597 0.025455921705567836 8.189917600117113e-6 36.19311835327156 0.4501999763084975 0.14058309711475883 0.00017109264532843877 15.06020 799.990000 4645.333903 0.010 0.0000061 15.06020 -7.246114  
15.06024 0.272983 3.22 0 116.80478694589083 0.6580698863980785 0.16336127986797203 0.00017322354550805796 198.10353965573486 1.0287925685788548 1.4291352894202802 0.0019647388462862704 15.06024 2599.990000 5006.710054 0.010 0.0000087 15.06024 -3.591501  
15.06025 0.300234 3.87 0 55.59734023562014 0.1688105977428696 0.0986590405747727 0.00003689837181888419 89.11231433852303 0.9948238498558437 0.7995671756159461 0.0014318086364391454 15.06025 999.990000 5311.379639 0.008 0.0000078 15.06025 -3.219879  
15.06038 1.049322 6.61 0 139.15190994220907 0.24360618789523944 0.3298495743568857 0.00012109636438874531 189.32365428222965 1.2607975525175306 1.0900198079670296 0.0018628341739621377 15.06038 1999.990000 4080.784632 0.009 0.0000052 15.06038 -5.750255  
15.06055 0.556459 5.85 0 51.78910290056649 0.4531191424776103 0.07895649180976498 0.0000818707670056174 80.95389226464155 1.257757721714282 0.34457310380940737 0.0008127649492521486 15.06055 1399.990000 5446.557088 0.006 0.0000113 15.06055 -4.35727  
15.06060 0.314657 3.21 0 167.20792873591358 0.6086344741392264 0.22990723159415621 0.00019757722523629754 248.51843769830208 1.1142796429736657 1.7194332053679682 0.0023942861153591856 15.06060 1599.990000 5851.028730 0.010 0.0000095 15.06060 -3.087757  
15.06065 0.246815 2.83 0 180.0841909784241 0.5521296617854944 0.21879959204405106 0.00016641284547593693 340.41561347103 3.9290591166545656 2.321223994373258 0.010418681895893006 15.06065 3599.990000 5510.517451 0.006 0.0000078 15.06065 -1.44526  
15.06079 0.473911 3.84 0 189.71243043429996 0.4773833689091867 0.3168317466302498 0.00020488356488551328 316.1015178375983 3.5443561145435583 2.0096074957956436 0.008315639335000522 15.06079 3999.990000 5631.404365 0.006 0.0000069 15.06079 -2.123935  
15.06094 2.031593 13.19 0 225.404666657023 1.5005197418577472 0.8600846108580514 0.0016587811826484292 269.5111410686116 1.692670757889538 2.84509958857815 0.005882078906222813 15.06094 5999.990000 5466.069971 0.008 0.0000069 15.06094 -4.380998  
15.06095 1.669074 13.88 0 83.45095405435842 0.252846903111526 0.33082267270130716 0.0001548356278750189 124.4111755393825 0.740319622690272 1.7457979584413483 0.0020319572899756525 15.06095 1799.990000 5328.364603 0.008 0.0000078 15.06095 -6.634696  
15.06096 0.283222 2.93 0 124.67474432418896 0.2500274268631394 0.21764306249281412 0.00008548292533344377 183.54067862098694 1.2470438242929536 1.7200048046707106 0.0029364815398290056 15.06096 3399.990000 5495.127440 0.010 0.0000043 15.06096 -2.319252  
15.06098 0.497272 4.47 0 107.63168343385952 0.17686874336058464 0.2021448988186273 0.000059521337274461304 154.9065263274831 1.2147022095002828 1.2574772745133556 0.0022145070817850953 15.06098 1399.990000 5519.701738 0.009 0.0000122 15.06098 -4.082997  
15.06177 0.317986 4.04 0 54.359954662344805 0.250910730087205 0.09327546496686764 0.00005238479172114881 78.30518217600053 0.9990568238517339 0.6475626422420815 0.001230840928937901 15.06177 1199.990000 5105.913771 0.010 0.0000122 15.06177 -3.853227  
15.06194 1.082836 9.34 0 137.59266308183658 0.32546639217161044 0.3594313146282854 0.00017703609193479747 187.0068230346753 1.4921409778495758 1.5096380227698878 0.0030653775756954564 15.06194 2999.990000 3996.562359 0.008 0.0000043 15.06194 -3.179724  
15.06204 0.263091 4.23 0 15.450559877947198 0.1184851812891181 0.01718817700443353 8.290762549011201e-6 28.971733597837638 0.4310912749508576 0.14024349286665455 0.0001816335697189581 15.06204 1399.990000 5058.851702 0.010 0.0000113 15.06204 -6.923275  
15.06211 0.220315 3.38 0 72.80537949718047 0.3724827818865433 0.10496798383635453 0.00007678653478051897 135.31315337971014 1.143268209174224 1.207180938457962 0.0021016638176963266 15.06211 1199.990000 5101.875632 0.007 0.0000113 15.06211 -2.084598  
15.06290 0.283037 4.46 0 29.51285458260146 0.13047250644653105 0.04704509039278586 0.000018278626100268246 59.07397838093733 0.5495515859224568 0.48158751459730703 0.0005704569034217755 15.06290 999.990000 5042.335736 0.008 0.0000130 15.06290 -4.234044  
15.06307 0.262042 3.62 0 30.10591459952722 0.1618020566254752 0.04348712587809039 0.000020755681459813607 51.69643279037647 0.8819622608757076 0.3527164971653448 0.0007124600947600201 15.06307 799.990000 5036.459675 0.008 0.0000095 15.06307 -3.9166  
15.06313 0.841095 8.07 0 79.5863340713195 0.6065372426901721 0.1568783351012823 0.00017976286906777768 105.39656979927983 1.1903585617093124 0.46779549650496666 0.0009349397582005663 15.06313 3599.990000 5343.610944 0.007 0.0000104 15.06313 -4.56759  
15.06314 1.152719 12.02 0 53.42438963512505 0.1601437795600744 0.0799589254336858 0.00002888907471134643 79.09165674017032 0.5403376234046982 0.42311334917748605 0.0004330842712822826 15.06314 999.990000 4297.128386 0.006 0.0000061 15.06314 -4.869381  
15.06320 0.455208 5.7 0 22.115744828622834 0.1364898267550592 0.03995429432760197 0.00001865181020185155 40.24744599731743 0.49152681351829897 0.2406977186527807 0.00030426881086317533 15.06320 1199.990000 5007.361101 0.009 0.0000087 15.06320 -6.675848  
15.06321 0.698514 6.29 0 60.3449350379317 0.47103891800406444 0.08185230900515715 0.00008231131326491172 93.05591590238835 0.49459598815064704 0.49627769301300445 0.0004338546580388613 15.06321 1199.990000 5002.190985 0.010 0.0000043 15.06321 -8.092002  
15.06324 0.243931 2.96 0 34.030533625934055 0.13385226135499678 0.02398550801516055 8.935154493476487e-6 54.927928180082546 0.3995689310270789 0.1507422027033948 0.00013418058955269837 15.06324 1999.990000 5296.049305 0.010 0.0000061 15.06324 -5.002058  
15.06331 0.447611 5.65 0 46.19934007348294 0.33223770740513414 0.05006286578230383 0.00004011699038435758 66.84649728946461 0.5378002048807945 0.20025266340929027 0.00021963142272368884 15.06331 1999.990000 5203.693862 0.009 0.0000104 15.06331 -6.172329  
15.06345 0.945732 10.27 0 87.1642522291336 0.2747432210165785 0.25996080594401416 0.00012977375848342252 117.89778284035954 1.0790448483109234 1.2053765598304647 0.0020881251547824504 15.06345 1599.990000 4915.853033 0.007 0.0000078 15.06345 -3.630049  
15.06347 0.503637 5.29 0 99.11950022460942 0.2543911721868669 0.21975816860695438 0.0000962534450006279 143.31192814257182 1.2850408688288897 1.3263426706458872 0.002540976361223504 15.06347 2199.990000 4938.024592 0.008 0.0000087 15.06347 -3.216192  
15.06357 0.848532 9.26 0 53.78808691500354 0.17205030501822116 0.12438233239187395 0.000048131165710035595 75.746112944173 0.6528030587775255 0.7824197498965026 0.0009858800808869499 15.06357 999.990000 4947.455923 0.006 0.0000113 15.06357 -3.748816  
15.06358 1.846371 16.63 0 51.89371039916771 0.1554489722282074 0.27094827547640454 0.00009629453713959398 68.00437092362098 0.6615169492505872 1.0571900898809734 0.001415402614245458 15.06358 1999.990000 4984.966144 0.010 0.0000113 15.06358 -7.229265  
